key,TOTAL_POP,TOTAL_MALE,TOTAL_FEMALE,SEX_RATIO,HH_SIZE,ENUMERATED_HH,QUICK_COUNT_HH,csv_pop_total,csv_pop_male,csv_pop_female,csv_hh_total,csv_sex_ratio,pop_diff,match_method,population,area_km2,density
26|20|12|067|370|368,8804,4651,4153,112,3.9,2254,1936,8807.0,4655.0,4152.0,2254.0,112.11,3.0,code_match,8804,0.5061679266221663,17393.4
26|20|12|067|370|468,243,121,122,99,3.6,68,70,243.0,121.0,122.0,68.0,99.18,0.0,code_match,243,0.10125086445628859,2400.0
26|20|12|067|370|471,2256,1152,1104,104,3.9,582,602,2251.0,1147.0,1104.0,582.0,103.89,-5.0,code_match,2256,0.02671821594979505,84436.8
26|20|12|067|701|368,7031,3488,3540,99,4.1,1706,1366,7031.0,3488.0,3540.0,1706.0,98.53,0.0,code_match,7031,0.17912218113614595,39252.5
26|20|12|067|701|370,6697,3300,3396,97,4.1,1614,1379,6703.0,3304.0,3398.0,1614.0,97.23,6.0,code_match,6697,0.14575655046107938,45946.5
26|20|12|068|260|148,17050,8717,8333,105,4.1,4148,3892,17043.0,8712.0,8331.0,4146.0,104.57,-7.0,code_match,17050,0.3252542819651621,52420.5
26|20|12|068|701|248,3809,1970,1839,107,4.0,950,804,3806.0,1967.0,1839.0,950.0,106.96,-3.0,code_match,3809,0.07443632014332889,51171.3
26|20|12|068|701|308,4430,2285,2145,107,4.0,1096,757,4429.0,2285.0,2144.0,1096.0,106.58,-1.0,code_match,4430,0.08659353116324406,51158.6
26|20|12|068|701|316,2897,1430,1467,98,4.0,716,650,2901.0,1433.0,1468.0,716.0,97.62,4.0,code_match,2897,0.07275389618285177,39819.2
26|20|12|068|701|324,7914,4156,3758,111,3.9,2021,1517,7916.0,4159.0,3757.0,2015.0,110.7,2.0,code_match,7914,0.18656303565305862,42420.0
26|20|12|068|701|468,8003,4131,3872,107,4.1,1956,1450,8003.0,4131.0,3872.0,1948.0,106.69,0.0,code_match,8003,0.6743021223907973,11868.6
26|20|12|068|701|625,4242,2124,2118,100,3.8,1103,1211,4240.0,2123.0,2117.0,1103.0,100.28,-2.0,code_match,4242,0.09040499906337034,46922.2
26|20|12|069|151|068,2873,1490,1383,108,3.5,815,821,2873.0,1490.0,1383.0,815.0,107.74,0.0,code_match,2873,0.1821766170687503,15770.4
26|20|12|069|260|028,399,276,123,224,3.2,124,90,399.0,276.0,123.0,124.0,224.39,0.0,code_match,399,0.3065315974705944,1301.7
26|20|12|069|260|420,386,213,173,123,3.8,101,120,388.0,215.0,173.0,101.0,124.28,2.0,code_match,386,0.3350392518611971,1152.1
26|20|12|069|407|208,5384,2732,2652,103,3.7,1456,1136,5384.0,2732.0,2652.0,1455.0,103.02,0.0,code_match,5384,0.15122862242323867,35601.7
26|20|12|069|407|385,1808,1067,741,144,3.4,538,551,1808.0,1067.0,741.0,538.0,143.99,0.0,code_match,1808,0.47830876686180585,3780.0
26|20|12|069|408|625,2052,1023,1029,99,4.1,501,506,2052.0,1023.0,1029.0,501.0,99.42,0.0,code_match,2052,0.3480446758824798,5895.8
26|20|12|069|517|268,5001,2701,2300,117,3.8,1313,1447,5001.0,2701.0,2300.0,1313.0,117.43,0.0,code_match,5001,0.18706839822810578,26733.5
26|20|12|069|517|455,2252,1177,1075,110,3.7,610,504,2252.0,1177.0,1075.0,610.0,109.49,0.0,code_match,2252,0.21420347435513976,10513.4
26|20|12|070|037|056,2882,1527,1355,113,4.2,687,701,2882.0,1527.0,1355.0,684.0,112.69,0.0,code_match,2882,1.5929229263359757,1809.3
26|20|12|070|037|248,2275,1159,1116,104,4.2,536,412,2275.0,1159.0,1116.0,536.0,103.85,0.0,code_match,2275,0.37213705327460034,6113.3
26|20|12|070|074|028,1360,738,622,119,4.4,310,275,1360.0,738.0,622.0,310.0,118.65,0.0,code_match,1360,0.14139440192729513,9618.5
26|20|12|070|074|208,731,372,359,104,4.0,182,130,731.0,372.0,359.0,182.0,103.62,0.0,code_match,731,0.9494536579144734,769.9
26|20|12|070|074|268,860,440,420,105,4.5,192,218,860.0,440.0,420.0,192.0,104.76,0.0,code_match,860,0.7654346769751876,1123.5
26|20|12|070|074|388,859,448,411,109,4.6,187,164,859.0,448.0,411.0,187.0,109.0,0.0,code_match,859,0.10839053021052508,7925.0
26|20|12|070|150|068,3230,1748,1482,118,4.0,811,707,3230.0,1748.0,1482.0,811.0,117.95,0.0,code_match,3230,0.2745136080062647,11766.3
26|20|12|070|408|208,1004,770,234,329,7.8,129,192,1004.0,770.0,234.0,129.0,329.06,0.0,code_match,1004,0.5799307249028655,1731.2
26|20|12|070|590|308,3896,2141,1755,122,3.9,996,930,3896.0,2141.0,1755.0,996.0,121.99,0.0,code_match,3896,1.571593843242504,2479.0
26|20|12|070|592|308,643,340,303,112,4.3,149,110,643.0,340.0,303.0,149.0,112.21,0.0,code_match,643,0.18412611755675837,3492.2
26|20|12|070|702|368,516,274,242,113,4.2,123,85,516.0,274.0,242.0,123.0,113.22,0.0,code_match,516,0.2103031953213304,2453.6
26|20|12|070|702|660,1846,937,909,103,4.1,450,515,1846.0,937.0,909.0,450.0,103.08,0.0,code_match,1846,0.4146889767855931,4451.5
26|20|12|070|739|388,2290,1207,1083,111,3.9,590,580,2290.0,1207.0,1083.0,590.0,111.45,0.0,code_match,2290,0.3503234257790735,6536.8
26|20|16|015|149|005,553,286,267,107,3.0,187,170,553.0,286.0,267.0,187.0,107.12,0.0,code_match,553,0.009557155031774862,57862.4
26|20|16|015|149|068,58596,30471,28123,108,3.9,14851,14084,58729.0,30577.0,28150.0,14834.0,108.62,133.0,code_match,58596,0.6694177117263621,87532.8
26|20|16|015|149|068,58596,30471,28123,108,3.9,14851,14084,58729.0,30577.0,28150.0,14834.0,108.62,133.0,code_match,58596,1.2795966730998236,45792.6
26|20|16|015|149|076,277,134,143,94,3.5,80,130,277.0,134.0,143.0,80.0,93.71,0.0,code_match,277,0.014841881065911224,18663.4
26|20|16|015|149|148,2316,1274,1042,122,3.6,647,695,2316.0,1274.0,1042.0,647.0,122.26,0.0,code_match,2316,0.023834450332502435,97170.3
26|20|16|015|149|160,5099,2676,2423,110,3.3,1559,1568,5113.0,2690.0,2423.0,1559.0,111.02,14.0,code_match,5099,0.10260682253139344,49694.6
26|20|16|015|149|188,825,590,235,251,2.7,302,284,825.0,590.0,235.0,302.0,251.06,0.0,code_match,825,0.009932617240069138,83059.7
26|20|16|015|149|228,2369,1488,881,169,3.4,700,682,2369.0,1488.0,881.0,700.0,168.9,0.0,code_match,2369,0.01876367498767631,126254.6
26|20|16|015|149|269,1359,681,678,100,3.6,376,332,1359.0,681.0,678.0,375.0,100.44,0.0,code_match,1359,0.015147302357645404,89718.9
26|20|16|015|149|502,1613,907,706,129,2.8,577,568,1613.0,907.0,706.0,577.0,128.47,0.0,code_match,1613,0.019723117822283743,81782.2
26|20|16|015|409|368,792,435,357,122,3.5,229,209,792.0,435.0,357.0,229.0,121.85,0.0,code_match,792,0.008296472638786826,95462.3
26|20|16|015|707|348,1204,684,520,132,2.8,430,435,1204.0,684.0,520.0,430.0,131.54,0.0,code_match,1204,0.013629786125000445,88335.9
26|20|24|040|854|028,1628,830,798,104,4.0,404,374,1628.0,830.0,798.0,404.0,104.01,0.0,code_match,1628,0.01973309722528401,82501.0
26|20|24|040|854|068,254,147,107,137,4.4,58,45,254.0,147.0,107.0,58.0,137.38,0.0,code_match,254,0.011608202286008472,21881.1
26|20|24|040|854|092,586,354,232,153,4.1,144,80,586.0,354.0,232.0,144.0,152.59,0.0,code_match,586,0.008075130629397255,72568.5
26|20|24|040|854|100,2118,1190,928,128,4.1,521,550,2118.0,1190.0,928.0,521.0,128.23,0.0,code_match,2118,0.022207626419925526,95372.6
26|20|24|040|854|148,1428,727,701,104,4.1,346,364,1428.0,727.0,701.0,346.0,103.71,0.0,code_match,1428,0.03020810007971747,47272.1
26|20|24|040|854|228,2194,1157,1037,112,3.8,583,524,2194.0,1157.0,1037.0,582.0,111.57,0.0,code_match,2194,0.011636352609599623,188547.1
26|20|24|040|854|268,4444,2439,2005,122,3.9,1144,1084,4445.0,2440.0,2005.0,1144.0,121.7,1.0,code_match,4444,0.02593354038646025,171361.1
26|20|24|040|854|288,1953,1034,919,113,4.1,474,425,1953.0,1034.0,919.0,474.0,112.51,0.0,code_match,1953,0.03168157681076055,61644.7
26|20|24|040|854|296,1782,942,840,112,3.8,463,542,1783.0,942.0,841.0,463.0,112.01,1.0,code_match,1782,0.048654067769946005,36625.9
26|20|24|040|854|388,4075,2335,1728,135,4.1,995,1070,4075.0,2335.0,1728.0,995.0,135.13,0.0,code_match,4075,0.05053149921214065,80642.8
26|20|24|040|854|396,6864,3865,2999,129,3.8,1792,1641,6865.0,3866.0,2999.0,1792.0,128.91,1.0,code_match,6864,0.09144981887830714,75057.6
26|20|24|040|854|705,5932,3129,2803,112,4.0,1493,1458,5932.0,3129.0,2803.0,1493.0,111.63,0.0,code_match,5932,0.03473999686665083,170754.2
26|20|24|040|854|735,1723,849,874,97,4.4,395,428,1723.0,849.0,874.0,395.0,97.14,0.0,code_match,1723,0.010145935081895157,169821.7
26|20|24|044|740|192,9171,4908,4263,115,3.9,2369,2422,9170.0,4908.0,4262.0,2369.0,115.16,-1.0,code_match,9171,0.08335582951724507,110022.3
26|20|24|045|705|068,15446,7903,7543,105,3.9,3963,3799,15446.0,7903.0,7543.0,3963.0,104.77,0.0,code_match,15446,0.17724399911655567,87145.4
26|20|24|045|705|076,9690,5562,4128,135,4.0,2417,1862,9690.0,5562.0,4128.0,2417.0,134.74,0.0,code_match,9690,0.13203510706738253,73389.6
26|20|24|045|705|208,580,317,263,121,4.3,135,130,581.0,318.0,263.0,135.0,120.91,1.0,code_match,580,0.004013469455945787,144513.4
26|20|24|045|705|348,4432,2469,1963,126,4.2,1062,987,4432.0,2469.0,1963.0,1062.0,125.78,0.0,code_match,4432,0.025915141720589323,171019.7
26|20|24|045|705|368,2673,1446,1227,118,3.7,720,438,2673.0,1446.0,1227.0,720.0,117.85,0.0,code_match,2673,0.012984389776491056,205862.6
26|20|24|045|705|376,1643,823,820,100,4.2,394,448,1643.0,823.0,820.0,394.0,100.37,0.0,code_match,1643,0.021328561858296347,77032.9
26|20|24|045|705|384,6709,3432,3277,105,4.1,1655,1548,6709.0,3432.0,3277.0,1655.0,104.73,0.0,code_match,6709,0.07678780644456683,87370.6
26|20|24|045|705|511,3501,2031,1470,138,4.0,867,728,3501.0,2031.0,1470.0,867.0,138.16,0.0,code_match,3501,0.024098899365545216,145276.3
26|20|24|045|705|520,7960,4324,3636,119,3.5,2246,2045,7964.0,4327.0,3637.0,2246.0,118.97,4.0,code_match,7960,0.05588933751318635,142424.3
26|20|24|046|260|016,2469,1261,1208,104,3.4,728,680,2470.0,1261.0,1209.0,728.0,104.3,1.0,code_match,2469,0.02038033264968705,121146.2
26|20|24|046|260|024,1862,980,878,112,3.7,506,480,1872.0,988.0,880.0,506.0,112.27,10.0,code_match,1862,0.01921830684394796,96886.8
26|20|24|046|260|053,3323,1756,1567,112,4.1,814,684,3323.0,1756.0,1567.0,813.0,112.06,0.0,code_match,3323,0.03307833858119195,100458.5
26|20|24|046|260|068,8663,4317,4346,99,3.7,2365,2281,8665.0,4319.0,4346.0,2365.0,99.38,2.0,code_match,8663,0.07507513544114024,115391.1
26|20|24|046|260|148,5393,3800,1593,239,6.7,805,743,5394.0,3801.0,1593.0,805.0,238.61,1.0,code_match,5393,0.0243316035492994,221645.9
26|20|24|046|260|208,2346,1218,1128,108,3.6,653,688,2347.0,1218.0,1129.0,653.0,107.88,1.0,code_match,2346,0.042945000254508627,54628.0
26|20|24|046|260|216,3985,2070,1915,108,4.0,1006,876,3985.0,2070.0,1915.0,1006.0,108.09,0.0,code_match,3985,0.032389206196315544,123034.8
26|20|24|046|260|248,860,635,225,282,10.2,84,83,868.0,643.0,225.0,84.0,285.78,8.0,code_match,860,0.07025865537123238,12240.5
26|20|24|046|260|368,12971,6692,6279,107,4.1,3198,3262,12983.0,6703.0,6280.0,3197.0,106.74,12.0,code_match,12971,0.10228972877378567,126806.5
26|20|24|046|260|376,1601,855,746,115,3.7,429,434,1607.0,859.0,748.0,429.0,114.84,6.0,code_match,1601,0.016889288231192654,94793.8
26|20|28|014|075|028,907,468,439,107,3.9,231,255,907.0,468.0,439.0,231.0,106.61,0.0,code_match,907,0.04059004949009839,22345.4
26|20|28|014|150|368,9725,5272,4453,118,3.8,2549,1890,9724.0,5272.0,4452.0,2546.0,118.42,-1.0,code_match,9725,0.05532349211744771,175784.3
26|20|28|014|263|128,9068,4950,4118,120,3.5,2574,2390,9068.0,4950.0,4118.0,2574.0,120.2,0.0,code_match,9068,0.12219149881774945,74211.4
26|20|28|014|707|048,13235,6753,6481,104,3.8,3528,3605,13235.0,6753.0,6481.0,3528.0,104.2,0.0,code_match,13235,0.33597902444045086,39392.3
26|20|28|014|707|148,3064,1902,1162,164,3.7,839,763,3064.0,1902.0,1162.0,837.0,163.68,0.0,code_match,3064,0.24103646984950847,12711.8
26|20|28|014|707|188,19661,10844,8817,123,3.9,4994,5184,19663.0,10846.0,8817.0,4972.0,123.01,2.0,code_match,19661,0.26336023666886077,74654.4
26|20|28|014|707|196,2298,1203,1095,110,3.6,638,828,2298.0,1203.0,1095.0,638.0,109.86,0.0,code_match,2298,0.06514919889896165,35272.9
26|20|28|014|707|248,8066,4339,3727,116,3.9,2072,1790,8066.0,4339.0,3727.0,2071.0,116.42,0.0,code_match,8066,0.025402948797985846,317522.2
26|20|28|014|707|256,3458,1855,1603,116,3.7,932,1066,3458.0,1855.0,1603.0,928.0,115.72,0.0,code_match,3458,0.03874925723391913,89240.4
26|20|28|014|707|264,1963,1102,861,128,3.7,536,525,1963.0,1102.0,861.0,536.0,127.99,0.0,code_match,1963,0.027222797926161856,72108.7
26|20|28|014|707|368,16693,8464,8229,103,3.8,4374,4603,16692.0,8463.0,8229.0,4345.0,102.84,-1.0,code_match,16693,0.28382814605073375,58813.8
26|20|28|014|707|502,4986,2843,2143,133,3.6,1367,1257,4986.0,2843.0,2143.0,1366.0,132.66,0.0,code_match,4986,0.07258599199324385,68690.9
26|20|28|014|707|742,3079,1701,1378,123,3.8,803,899,3079.0,1701.0,1378.0,803.0,123.44,0.0,code_match,3079,0.03936567233378834,78215.4
26|20|28|014|710|368,1624,881,743,119,3.6,454,426,1624.0,881.0,743.0,454.0,118.57,0.0,code_match,1624,0.049795468490668154,32613.4
26|20|28|014|785|368,9405,5521,3883,142,3.7,2510,1933,9405.0,5521.0,3883.0,2506.0,142.18,0.0,code_match,9405,0.07931559183104768,118576.9
26|20|28|022|188|028,8365,4273,4092,104,3.7,2285,2175,8364.0,4273.0,4091.0,2285.0,104.45,-1.0,code_match,8365,0.055060582367794396,151923.6
26|20|28|022|188|088,6581,3319,3262,102,3.8,1710,1845,6579.0,3318.0,3261.0,1710.0,101.75,-2.0,code_match,6581,0.09019909561540021,72960.8
26|20|28|022|301|028,12010,6313,5697,111,3.8,3166,3086,12009.0,6313.0,5696.0,3158.0,110.83,-1.0,code_match,12010,0.12861060650112413,93382.7
26|20|28|022|301|036,1386,674,712,95,3.7,370,349,1386.0,674.0,712.0,370.0,94.66,0.0,code_match,1386,0.011185050593549333,123915.4
26|20|28|022|301|128,5792,2825,2967,95,3.4,1717,1503,5792.0,2825.0,2967.0,1717.0,95.21,0.0,code_match,5792,0.02795584165959294,207183.9
26|20|28|022|301|136,9471,4745,4719,101,3.4,2773,2164,9471.0,4745.0,4719.0,2773.0,100.55,0.0,code_match,9471,0.03320705134513883,285210.5
26|20|28|022|301|148,2820,1444,1376,105,3.8,752,593,2820.0,1444.0,1376.0,752.0,104.94,0.0,code_match,2820,0.016599424806205212,169885.4
26|20|28|022|301|156,16961,9217,7744,119,3.8,4471,4070,16960.0,9217.0,7743.0,4469.0,119.04,-1.0,code_match,16961,0.1687029972850704,100537.6
26|20|28|022|301|208,1593,812,781,104,3.8,420,479,1593.0,812.0,781.0,420.0,103.97,0.0,code_match,1593,0.01802823005556802,88361.4
26|20|28|022|301|216,1338,665,673,99,3.6,375,347,1338.0,665.0,673.0,375.0,98.81,0.0,code_match,1338,0.018274510685128625,73216.7
26|20|28|022|301|248,5233,2672,2561,104,3.3,1575,1582,5233.0,2672.0,2561.0,1575.0,104.33,0.0,code_match,5233,0.03473053779757803,150674.3
26|20|28|022|301|256,6495,3392,3103,109,3.8,1717,1776,6494.0,3392.0,3102.0,1716.0,109.35,-1.0,code_match,6495,0.0323577277899163,200724.8
26|20|28|022|301|264,706,371,335,111,3.3,215,225,706.0,371.0,335.0,215.0,110.75,0.0,code_match,706,0.02063903351369985,34207.0
26|20|28|022|301|268,3674,1912,1762,109,3.8,958,880,3674.0,1912.0,1762.0,958.0,108.51,0.0,code_match,3674,0.014714603328770448,249683.9
26|20|28|022|301|276,3245,1737,1508,115,4.4,734,676,3245.0,1737.0,1508.0,734.0,115.19,0.0,code_match,3245,0.02287769738327141,141841.2
26|20|28|022|413|208,7580,3990,3590,111,3.8,1988,1741,7580.0,3990.0,3590.0,1988.0,111.14,0.0,code_match,7580,0.1532772394220576,49452.9
26|20|29|040|854|108,1418,1174,244,481,3.3,433,465,1422.0,1176.0,246.0,433.0,478.05,4.0,code_match,1418,0.009681913273926498,146458.7
26|20|29|040|854|150,1798,922,876,105,3.6,497,460,1810.0,933.0,877.0,497.0,106.39,12.0,code_match,1798,0.011610927550600872,154854.1
26|20|29|040|854|431,5456,2956,2500,118,4.1,1328,1130,5480.0,2980.0,2500.0,1328.0,119.2,24.0,code_match,5456,0.04754216082403196,114761.3
26|20|29|048|301|368,2013,1151,861,134,3.3,619,625,2136.0,1257.0,878.0,619.0,143.17,123.0,code_match,2013,0.14001159830296112,14377.4
26|20|29|048|376|076,6477,3854,2623,147,3.9,1677,1652,6490.0,3863.0,2627.0,1677.0,147.05,13.0,code_match,6477,0.060414409280138436,107209.5
26|20|29|048|376|416,21719,11724,9995,117,4.1,5344,5715,24294.0,13526.0,10768.0,5838.0,125.61,2575.0,code_match,21719,0.26487565184303247,81997.0
26|20|29|048|376|424,24224,14064,10160,138,3.7,6493,6643,24242.0,14081.0,10161.0,6493.0,138.58,18.0,code_match,24224,0.21895232304872406,110636.0
26|20|29|048|376|432,5869,3361,2508,134,3.3,1786,1835,5870.0,3362.0,2508.0,1786.0,134.05,1.0,code_match,5869,0.04956566216051333,118408.6
26|20|29|049|075|028,7417,4027,3390,119,2.9,2529,2195,7417.0,4027.0,3390.0,2529.0,118.79,0.0,code_match,7417,0.13168253677046257,56324.9
26|20|29|049|075|068,4340,2270,2070,110,3.2,1344,1280,4340.0,2270.0,2070.0,1329.0,109.66,0.0,code_match,4340,0.04619116685736043,93957.4
26|20|29|049|075|076,30098,16520,13578,122,4.0,7597,8029,30579.0,16796.0,13783.0,7723.0,121.86,481.0,code_match,30098,0.3044864745747671,98848.4
26|20|29|049|075|268,14421,7410,7010,106,2.9,4964,4285,14419.0,7410.0,7008.0,4964.0,105.74,-2.0,code_match,14421,0.5695266902926351,25321.0
26|20|29|049|075|408,4539,2309,2230,104,3.5,1309,1280,4538.0,2309.0,2229.0,1309.0,103.59,-1.0,code_match,4539,0.0528735942619344,85846.3
26|20|29|050|376|068,38502,22676,15826,143,4.5,8522,6622,38914.0,22885.0,16029.0,8605.0,142.77,412.0,code_match,38502,0.6700061070425933,57465.1
26|20|29|050|376|408,10263,6143,4118,149,4.9,2103,2897,10275.0,6152.0,4121.0,2101.0,149.28,12.0,code_match,10263,0.10562662782511857,97163.0
26|20|29|050|376|805,3757,2037,1720,118,4.1,911,835,3787.0,2061.0,1723.0,908.0,119.62,30.0,code_match,3757,0.0601887184417635,62420.3
26|20|29|061|150|076,14865,8041,6824,118,4.1,3656,3048,15245.0,8291.0,6954.0,3707.0,119.23,380.0,code_match,14865,0.11293615633425551,131623.0
26|20|29|061|150|092,3505,1806,1699,106,4.1,859,688,3505.0,1806.0,1699.0,859.0,106.3,0.0,code_match,3505,0.03238108308228026,108242.2
26|20|29|061|150|228,4129,2290,1839,125,3.9,1056,956,4129.0,2290.0,1839.0,1055.0,124.52,0.0,code_match,4129,0.03568372053934357,115711.0
26|20|29|061|150|368,15217,7962,7255,110,4.2,3582,3259,15219.0,7964.0,7255.0,3580.0,109.77,2.0,code_match,15217,0.1477354724311605,103001.7
26|20|29|061|150|428,3900,2077,1823,114,4.3,915,789,3900.0,2077.0,1823.0,912.0,113.93,0.0,code_match,3900,0.06339178725279779,61522.2
26|20|29|061|150|520,2077,1102,975,113,4.1,502,428,2077.0,1102.0,975.0,502.0,113.03,0.0,code_match,2077,0.03365491344391325,61714.6
26|20|29|062|150|048,8958,4576,4382,104,4.3,2067,2118,8934.0,4554.0,4380.0,2066.0,103.97,-24.0,code_match,8958,0.09844964182344389,90990.7
26|20|29|062|150|068,7931,4181,3750,112,4.1,1954,2304,7925.0,4177.0,3748.0,1940.0,111.45,-6.0,code_match,7931,0.07973147881695844,99471.4
26|20|29|062|150|084,11913,6194,5719,108,3.9,3080,3591,11913.0,6194.0,5719.0,3074.0,108.31,0.0,code_match,11913,0.09851009890752971,120931.8
26|20|29|062|150|148,32428,17193,15234,113,4.0,8189,9640,32422.0,17191.0,15230.0,8189.0,112.88,-6.0,code_match,32428,0.3487423723190807,92985.5
26|20|29|062|150|288,4420,2355,2065,114,4.3,1029,1115,4416.0,2355.0,2061.0,1028.0,114.26,-4.0,code_match,4420,0.03952121716996138,111838.7
26|20|29|062|150|436,13122,7524,5598,134,4.4,3004,3040,13120.0,7523.0,5597.0,2998.0,134.41,-2.0,code_match,13122,0.11008471751611594,119199.1
26|20|29|062|150|444,14373,7401,6972,106,3.9,3708,3933,14354.0,7383.0,6971.0,3706.0,105.91,-19.0,code_match,14373,0.14554553231618317,98752.6
26|20|29|062|150|625,3769,2029,1740,117,3.8,987,936,3769.0,2029.0,1740.0,987.0,116.61,0.0,code_match,3769,0.064479105545979,58453.0
26|20|29|063|488|036,4618,2556,2062,124,3.7,1233,1343,4613.0,2552.0,2061.0,1233.0,123.82,-5.0,code_match,4618,0.06603671230964019,69930.8
26|20|29|063|488|208,19196,10484,8712,120,3.7,5154,5181,19197.0,10486.0,8711.0,5154.0,120.38,1.0,code_match,19196,1.1927991137546923,16093.2
26|20|29|063|488|216,11125,6002,5123,117,3.8,2959,3288,11125.0,6002.0,5123.0,2959.0,117.16,0.0,code_match,11125,0.17924932239098057,62064.4
26|20|29|063|488|280,6526,3380,3146,107,3.8,1717,1875,6526.0,3380.0,3146.0,1717.0,107.44,0.0,code_match,6526,0.10411893248269972,62678.3
26|20|29|063|488|288,1014,493,521,95,4.0,256,255,1014.0,493.0,521.0,256.0,94.63,0.0,code_match,1014,0.016644408052181602,60921.4
26|20|29|063|488|296,17811,9372,8439,111,3.9,4622,4540,17809.0,9370.0,8439.0,4622.0,111.03,-2.0,code_match,17811,0.29403448844002134,60574.5
26|20|29|063|488|312,3082,1788,1294,138,4.0,776,850,3100.0,1803.0,1297.0,776.0,139.01,18.0,code_match,3082,0.8345698679976578,3692.9
26|20|29|063|488|320,14480,7607,6872,111,3.7,3946,3753,14476.0,7604.0,6871.0,3946.0,110.67,-4.0,code_match,14480,0.3282798309825279,44108.7
26|20|29|063|488|488,3573,1969,1604,123,4.2,857,1132,3573.0,1969.0,1604.0,856.0,122.76,0.0,code_match,3573,0.27152854682987776,13158.8
26|20|29|064|600|409,5104,2714,2390,114,3.6,1420,1243,5104.0,2714.0,2390.0,1420.0,113.56,0.0,code_match,5104,0.19579960093673643,26067.5
26|20|29|064|600|428,9794,5296,4498,118,3.9,2489,1792,9803.0,5307.0,4496.0,2488.0,118.04,9.0,code_match,9794,0.7933593491543616,12345.0
26|20|29|064|600|502,9754,5117,4636,110,4.1,2404,2069,9724.0,5098.0,4625.0,2403.0,110.23,-30.0,code_match,9754,0.1229881827736928,79308.4
26|20|29|065|488|028,4250,2641,1609,164,4.1,1042,1018,4240.0,2632.0,1608.0,1042.0,163.68,-10.0,code_match,4250,0.15791132889654133,26913.8
26|20|29|065|488|068,1344,689,655,105,4.0,338,360,1343.0,689.0,654.0,338.0,105.35,-1.0,code_match,1344,0.05336126233592693,25186.8
26|20|29|065|488|168,3316,1783,1533,116,3.7,889,864,3314.0,1781.0,1533.0,889.0,116.18,-2.0,code_match,3316,0.21251405474774532,15603.7
26|20|29|065|488|256,13200,7146,6054,118,3.8,3444,3510,13193.0,7139.0,6054.0,3443.0,117.92,-7.0,code_match,13200,0.2739767778257401,48179.3
26|20|29|065|488|264,3860,2025,1835,110,3.9,1000,826,3860.0,2025.0,1835.0,1000.0,110.35,0.0,code_match,3860,0.13056448089982345,29563.9
26|20|29|065|488|272,3546,1906,1640,116,4.2,845,810,3537.0,1898.0,1639.0,845.0,115.8,-9.0,code_match,3546,0.09935319826496902,35690.8
26|20|29|065|488|304,13923,7404,6515,114,4.0,3521,3485,13918.0,7401.0,6513.0,3515.0,113.63,-5.0,code_match,13923,0.2686968053136129,51816.8
